Month, ocity_name, dcity_name, Ratio of migration from B to A over total migration into A_monthly average, Ratio of migration from A to B over total migration out of A_monthly 
23-Jul,Jiaxing,Beijing,0.591764706,0.504705882
23-Jul,Jiaxing,Shangrao,0.585882353,0.495294118
23-Jul,Jiaxing,Quzhou,0.453529412,0.469411765
23-Jul,Jiaxing,Hefei,0.448235294,0.433529412
23-Jul,Jiaxing,Fuyang,0.515882353,0.413529412
23-Jul,Jiaxing,Xuancheng,0.397647059,0.392941176
23-Jul,Jiaxing,Lishui,0.382941176,0.381176471
23-Jul,Jiaxing,Yancheng,0.391176471,0.380588235
23-Jul,Jiaxing,Xinyang,0.420588235,0.349411765
23-Jul,Jiaxing,Taizhou,0.341764706,0.31
23-Jul,Jiaxing,Zhoukou,0.38,0.300588235
23-Jul,Jiaxing,Shangqiu,0.365294118,0.276470588
23-Jul,Jiaxing,Suzhou,0.358235294,0.275294118
23-Jul,Jiaxing,Anqing,0.297647059,0.267058824
23-Jul,Jiaxing,Luan,0.264705882,0.241176471
23-Jul,Jiaxing,Xuzhou,0.25,0.236470588
23-Jul,Jiaxing,Changsha,0.212941176,0.235882353
23-Jul,Jiaxing,Qingdao,0.259411765,0.231764706
23-Jul,Jiaxing,Wuhan,0.228235294,0.225294118
23-Jul,Jiaxing,Wuhu,0.25,0.221764706
23-Jul,Jiaxing,Huangshan,0.226470588,0.214705882
23-Jul,Jiaxing,Nanchang,0.221176471,0.207647059
23-Jul,Jiaxing,Jiujiang,0.267647059,0.205294118
23-Jul,Jiaxing,Fuzhou,0.222352941,0.205294118
23-Jul,Jiaxing,Bozhou,0.276470588,0.202352941
23-Jul,Jiaxing,Yangzhou,0.218823529,0.199411765
23-Jul,Jiaxing,Linyi,0.238823529,0.199411765
23-Jul,Jiaxing,Zhenjiang,0.227647059,0.195294118
23-Jul,Jiaxing,Xi'an,0.177647059,0.189411765
23-Jul,Jiaxing,Bengbu,0.209411765,0.181176471
23-Jul,Jiaxing,Chuzhou,0.202352941,0.178235294
23-Jul,Jiaxing,Huanggang,0.233529412,0.174705882
23-Jul,Jiaxing,Nanyang,0.208823529,0.167647059
23-Jul,Jiaxing,Xiamen,0.185,0.167647059
23-Jul,Jiaxing,Huai'an,0.173529412,0.164705882
23-Jul,Jiaxing,Chizhou,0.178823529,0.160588235
23-Jul,Jiaxing,Zhengzhou,0.161176471,0.151176471
23-Jul,Jiaxing,Ganzhou,0.150588235,0.150588235
23-Jul,Jiaxing,Suqian,0.182352941,0.150588235
23-Jul,Jiaxing,Lianyungang,0.137647059,0.145882353
23-Jul,Jiaxing,Zhumadian,0.152941176,0.120588235
23-Jul,Jiaxing,Ningde,0.137647059,0.119411765
23-Jul,Jiaxing,Fuzhou,0.129411765,0.114705882
23-Jul,Jiaxing,Quanzhou,0.131875,0.10125
23-Jul,Jiaxing,Huainan,0.116470588,0.098235294
23-Jul,Jiaxing,Tianjin,0.111764706,0.094117647
23-Jul,Jiaxing,Jinan,0.098823529,0.091764706
23-Jul,Jiaxing,Heze,0.10125,0.087058824
23-Jul,Jiaxing,Jingdezhen,0.102352941,0.084705882
23-Jul,Jiaxing,Ma'anshan,0.093529412,0.082941176
23-Jul,Jiaxing,Yichun,0.088823529,0.08
23-Jul,Jiaxing,Ji'an,0.088235294,0.075333333
23-Jul,Jiaxing,Tongling,0.088,0.074705882
23-Jul,Jiaxing,Enshi,0.061666667,0.074666667
23-Jul,Jiaxing,Jining,0.09,0.071875
23-Jul,Jiaxing,Zaozhuang,0.092352941,0.070588235
23-Jul,Jiaxing,Nanping,0.075882353,0.07
23-Jul,Jiaxing,Jingzhou,0.079333333,0.069166667
23-Jul,Jiaxing,Rizhao,0.075,0.066666667
23-Jul,Jiaxing,Kaifeng,0.071333333,0.065
23-Jul,Jiaxing,Cangzhou,0.06,0.065
23-Jul,Jiaxing,Weihai,0.07,0.062307692
23-Jul,Jiaxing,Luoyang,0.069285714,0.061764706
23-Jul,Jiaxing,Xinxiang,0.07,0.06
23-Jul,Jiaxing,Zhuzhou,0.05,0.06
23-Jul,Jiaxing,Tai'an,0.064285714,0.06
23-Jul,Jiaxing,Zibo,0.0625,0.06
23-Jul,Jiaxing,Yongzhou,0.0875,0.059166667
23-Jul,Jiaxing,Baoding,0.0575,0.058333333
23-Jul,Jiaxing,Huaihua,0.06875,0.058125
23-Jul,Jiaxing,Pingdingshan,0.066666667,0.057777778
23-Jul,Jiaxing,Yichang,0.056,0.057692308
23-Jul,Jiaxing,Zhangzhou,0.061666667,0.0575
23-Jul,Jiaxing,Shaoyang,0.062857143,0.057142857
23-Jul,Jiaxing,Yantai,0.072142857,0.057
23-Jul,Jiaxing,Shijiazhuang,0.06,0.056666667
23-Jul,Jiaxing,Huaibei,0.071111111,0.056666667
23-Jul,Jiaxing,Chenzhou,0.076666667,0.056666667
23-Jul,Jiaxing,Yingtan,0.071,0.056428571
23-Jul,Jiaxing,Hengyang,0.0725,0.056
23-Jul,Jiaxing,Xiaogan,0.053333333,0.055
23-Jul,Jiaxing,Weifang,0.094705882,0.054
23-Jul,Jiaxing,Xiangyang,0.061428571,0.054
23-Jul,Jiaxing,Xuchang,0.07,0.052
23-Jul,Jiaxing,Handan,0.06,0.05
23-Jul,Huzhou,Hangzhou,27.02764706,29.05588235
23-Jul,Huzhou,Shanghai,12.36705882,10.60352941
23-Jul,Huzhou,Suzhou,9.433529412,9.235294118
23-Jul,Huzhou,Jiaxing,8.39,8.207058824
23-Jul,Huzhou,Xuancheng,3.441875,3.58375
23-Jul,Huzhou,Wuxi,3.230588235,2.920588235
23-Jul,Huzhou,Ningbo,2.475882353,2.536470588
23-Jul,Huzhou,Nanjing,1.862941176,2.012352941
23-Jul,Huzhou,Shaoxing,1.812352941,1.959411765
23-Jul,Huzhou,Jinhua,1.575882353,1.708823529
23-Jul,Huzhou,Changzhou,1.761176471,1.475294118
23-Jul,Huzhou,Zhoushan,0.836875,1.07625
23-Jul,Huzhou,Wenzhou,1.011176471,1.075882353
23-Jul,Huzhou,Taizhou,0.965,0.939411765
23-Jul,Huzhou,Hefei,0.756470588,0.82
23-Jul,Huzhou,Nantong,0.885882353,0.752941176
23-Jul,Huzhou,Xianyang,0.69,0.67
23-Jul,Huzhou,Anqing,0.94875,0.585625
23-Jul,Huzhou,Beijing,0.619411765,0.577058824
23-Jul,Huzhou,Taiyuan,0.67,0.57
23-Jul,Huzhou,Quzhou,0.491875,0.569375
23-Jul,Huzhou,Wuhu,0.49375,0.5325
23-Jul,Huzhou,Fuyang,0.522941176,0.465882353
23-Jul,Huzhou,Zhenjiang,0.469411765,0.428823529
23-Jul,Huzhou,Huangshan,0.500625,0.414375
23-Jul,Huzhou,Huzhou,0.46,0.41
23-Jul,Huzhou,Baoding,0.215,0.39
23-Jul,Huzhou,Taizhou,0.464117647,0.387647059
23-Jul,Huzhou,Fuzhou,0.294117647,0.374117647
23-Jul,Huzhou,Xinyang,0.38375,0.371875
23-Jul,Huzhou,Yangzhou,0.396470588,0.371764706
23-Jul,Huzhou,Lishui,0.326875,0.37
23-Jul,Huzhou,Langfang,0.285,0.365
23-Jul,Huzhou,Xiamen,0.334375,0.357647059
23-Jul,Huzhou,Weinan,0.32,0.34
23-Jul,Huzhou,Jinzhong,0.31,0.33
23-Jul,Huzhou,Yancheng,0.322941176,0.327058824
23-Jul,Huzhou,Dezhou,0.3,0.32
23-Jul,Huzhou,Yulin,0.175,0.31
23-Jul,Huzhou,Cangzhou,0.133333333,0.31
23-Jul,Huzhou,Shangrao,0.30125,0.307058824
23-Jul,Huzhou,Wuhan,0.283529412,0.302941176
23-Jul,Huzhou,Xi'an,0.257058824,0.287058824
23-Jul,Huzhou,Chuzhou,0.28875,0.282941176
23-Jul,Huzhou,Qingdao,0.268823529,0.280588235
23-Jul,Huzhou,Changsha,0.236470588,0.274117647
23-Jul,Huzhou,Bozhou,0.329375,0.268125
23-Jul,Huzhou,Xuzhou,0.271764706,0.263529412
23-Jul,Huzhou,Suzhou,0.298235294,0.248823529
23-Jul,Huzhou,Luan,0.21875,0.22625
23-Jul,Huzhou,Linyi,0.241764706,0.217058824
23-Jul,Huzhou,Zhengzhou,0.213529412,0.215882353
23-Jul,Huzhou,Suqian,0.228125,0.20625
23-Jul,Huzhou,Huai'an,0.214375,0.205625
23-Jul,Huzhou,Bengbu,0.215625,0.199375
23-Jul,Huzhou,Zhoukou,0.221176471,0.198235294
23-Jul,Huzhou,Ma'anshan,0.204375,0.1875
23-Jul,Huzhou,Nanchang,0.161764706,0.181176471
23-Jul,Huzhou,Shangqiu,0.205294118,0.178823529
23-Jul,Huzhou,Ningde,0.169375,0.173125
23-Jul,Huzhou,Chizhou,0.1525,0.1725
23-Jul,Huzhou,Tangshan,0.18,0.17
23-Jul,Huzhou,Jinan,0.145882353,0.155882353
23-Jul,Huzhou,Nanyang,0.140588235,0.14875
23-Jul,Huzhou,Tianjin,0.138235294,0.148235294
23-Jul,Huzhou,Jiujiang,0.13125,0.145
23-Jul,Huzhou,Lianyungang,0.135625,0.144375
23-Jul,Huzhou,Quanzhou,0.12375,0.1425
23-Jul,Huzhou,Zhumadian,0.16875,0.136875
23-Jul,Huzhou,Tongling,0.129375,0.124375
23-Jul,Huzhou,Qinhuangdao,0.37,0.12
23-Jul,Huzhou,Huanggang,0.101176471,0.117647059
23-Jul,Huzhou,Zhuzhou,0.05,0.115
23-Jul,Huzhou,Weifang,0.071333333,0.11
23-Jul,Huzhou,Yueyang,0.11,0.1075
23-Jul,Huzhou,Huainan,0.10125,0.094375
23-Jul,Huzhou,Yantai,0.097777778,0.091818182
23-Jul,Huzhou,Zhangzhou,0.103333333,0.091666667
23-Jul,Huzhou,Zibo,0.205,0.08875
23-Jul,Huzhou,Heze,0.08625,0.086470588
23-Jul,Huzhou,Luoyang,0.08875,0.085625
23-Jul,Huzhou,Xinxiang,0.079411765,0.085555556
23-Jul,Huzhou,Rizhao,0.075714286,0.085
23-Jul,Huzhou,Shijiazhuang,0.086428571,0.08
23-Jul,Huzhou,Jining,0.081333333,0.08
23-Jul,Huzhou,Fuzhou,0.07125,0.08
23-Jul,Huzhou,Weihai,0.082666667,0.079285714
23-Jul,Huzhou,Handan,0.07875,0.076666667
23-Jul,Huzhou,Kaifeng,0.073529412,0.075833333
23-Jul,Huzhou,Ganzhou,0.058666667,0.075625
23-Jul,Huzhou,Putian,0.052,0.075
23-Jul,Huzhou,Jingdezhen,0.106875,0.074
23-Jul,Huzhou,Huaibei,0.086875,0.07
23-Jul,Huzhou,Liaocheng,0.035,0.07
23-Jul,Huzhou,Yichun,0.066875,0.068125
23-Jul,Huzhou,Nanping,0.0625,0.066153846
23-Jul,Huzhou,Yichang,0.04,0.065
23-Jul,Huzhou,Yingtan,0.05375,0.064
23-Jul,Huzhou,Enshi,0.051428571,0.056428571
23-Jul,Huzhou,Zaozhuang,0.05,0.055454545
23-Jul,Huzhou,Tai'an,0.056666667,0.055
23-Jul,Huzhou,Jingzhou,0.052,0.0525
23-Jul,Huzhou,Luohe,0.062727273,0.05
23-Jul,Huzhou,Jingmen,0.03,0.05
23-Jul,Huzhou,Xuchang,0.052857143,0.05
23-Jul,Huzhou,Xingtai,0.045,0.05
23-Jul,Huzhou,Shaoyang,0.055,0.05
23-Jul,Huzhou,Pingdingshan,0.058571429,0.05
23-Jul,Huzhou,Ji'an,0.052857143,0.05
23-Jul,Huzhou,Xianning,0.061428571,0.048333333
23-Jul,Huzhou,Huaihua,0.06,0.048
23-Jul,Huzhou,Xiangyang,0.054285714,0.04625
23-Jul,Huzhou,Anyang,0.046666667,0.045714286
23-Jul,Huzhou,Puyang,0.05,0.045
23-Jul,Huzhou,Yuncheng,0.06,0.045
23-Jul,Huzhou,Hengyang,0.155,0.04
23-Jul,Huzhou,Huangshi,0.04,0.04
23-Jul,Huzhou,Jiaozuo,0.05,0.035
23-Jul,Shaoxing,Hangzhou,38.87941176,40.92529412
23-Jul,Shaoxing,Ningbo,13.19823529,11.95352941
23-Jul,Shaoxing,Jinhua,7.497058824,7.290588235
23-Jul,Shaoxing,Shanghai,6.155294118,5.882941176
23-Jul,Shaoxing,Jiaxing,3.519411765,3.554117647
23-Jul,Shaoxing,Taizhou,2.523529412,2.344705882
23-Jul,Shaoxing,Huzhou,1.835882353,1.980588235
23-Jul,Shaoxing,Suzhou,2.411764706,1.941764706
23-Jul,Shaoxing,Wenzhou,1.887058824,1.732352941
23-Jul,Shaoxing,Zhoushan,1.100588235,1.319411765
23-Jul,Shaoxing,Nanjing,0.811176471,0.854117647
23-Jul,Shaoxing,Quzhou,0.736470588,0.807647059
23-Jul,Shaoxing,Lishui,0.67,0.691764706
23-Jul,Shaoxing,Wuxi,0.771176471,0.658823529
23-Jul,Shaoxing,Beijing,0.577058824,0.585882353
23-Jul,Shaoxing,Shangrao,0.571764706,0.544705882
23-Jul,Shaoxing,Fuyang,0.6,0.53
23-Jul,Shaoxing,Hefei,0.358823529,0.378235294
23-Jul,Shaoxing,Nantong,0.443529412,0.377058824
23-Jul,Shaoxing,Changzhou,0.410588235,0.368235294
23-Jul,Shaoxing,Fuzhou,0.351764706,0.368235294
23-Jul,Shaoxing,Changsha,0.245294118,0.286470588
23-Jul,Shaoxing,Wuhan,0.252941176,0.267058824
23-Jul,Shaoxing,Xiamen,0.28,0.254117647
23-Jul,Shaoxing,Xinyang,0.240588235,0.245294118
23-Jul,Shaoxing,Zhoukou,0.277647059,0.229411765
23-Jul,Shaoxing,Xuancheng,0.22,0.22
23-Jul,Shaoxing,Nanchang,0.198823529,0.214117647
23-Jul,Shaoxing,Xi'an,0.176470588,0.210588235
23-Jul,Shaoxing,Suzhou,0.24,0.199411765
23-Jul,Shaoxing,Qingdao,0.190588235,0.195294118
23-Jul,Shaoxing,Bozhou,0.229411765,0.195294118
23-Jul,Shaoxing,Ningde,0.171764706,0.178235294
23-Jul,Shaoxing,Huangshan,0.167647059,0.178235294
23-Jul,Shaoxing,Xuzhou,0.19,0.177647059
23-Jul,Shaoxing,Zhengzhou,0.152352941,0.177058824
23-Jul,Shaoxing,Wuhu,0.17,0.174705882
23-Jul,Shaoxing,Quanzhou,0.170625,0.1725
23-Jul,Shaoxing,Yancheng,0.180588235,0.171176471
23-Jul,Shaoxing,Nanyang,0.172941176,0.169411765
23-Jul,Shaoxing,Shangqiu,0.206470588,0.168823529
23-Jul,Shaoxing,Bengbu,0.183529412,0.165294118
23-Jul,Shaoxing,Jingdezhen,0.210588235,0.16
23-Jul,Shaoxing,Luan,0.147058824,0.146470588
23-Jul,Shaoxing,Jiujiang,0.157058824,0.141176471
23-Jul,Shaoxing,Yangzhou,0.14,0.134117647
23-Jul,Shaoxing,Anqing,0.135882353,0.131764706
23-Jul,Shaoxing,Zhumadian,0.152352941,0.131176471
23-Jul,Shaoxing,Taizhou,0.164705882,0.127647059
23-Jul,Shaoxing,Chuzhou,0.132352941,0.127058824
23-Jul,Shaoxing,Zhenjiang,0.138235294,0.125882353
23-Jul,Shaoxing,Fuzhou,0.122352941,0.122941176
23-Jul,Shaoxing,Ganzhou,0.088125,0.122352941
23-Jul,Shaoxing,Linyi,0.135294118,0.121764706
23-Jul,Shaoxing,Huaihua,0.119411765,0.112352941
23-Jul,Shaoxing,Yichun,0.118823529,0.111176471
23-Jul,Shaoxing,Suqian,0.120588235,0.103529412
23-Jul,Shaoxing,Jinan,0.1,0.097647059
23-Jul,Shaoxing,Lianyungang,0.100588235,0.096470588
23-Jul,Shaoxing,Huai'an,0.098823529,0.093529412
23-Jul,Shaoxing,Nanping,0.097058824,0.092941176
23-Jul,Shaoxing,Pingdingshan,0.119411765,0.091176471
23-Jul,Shaoxing,Heze,0.108235294,0.091176471
23-Jul,Shaoxing,Tianjin,0.101764706,0.09
23-Jul,Shaoxing,Chizhou,0.080625,0.087647059
23-Jul,Shaoxing,Weihai,0.117777778,0.087142857
23-Jul,Shaoxing,Ji'an,0.100588235,0.086470588
23-Jul,Shaoxing,Yingtan,0.074,0.085294118
23-Jul,Shaoxing,Huanggang,0.082941176,0.08375
23-Jul,Shaoxing,Enshi,0.084615385,0.076666667
23-Jul,Shaoxing,Kaifeng,0.082142857,0.0725
23-Jul,Shaoxing,Luoyang,0.08,0.0675
23-Jul,Shaoxing,Shaoyang,0.065,0.0675
23-Jul,Shaoxing,Tai'an,0.06,0.066666667
23-Jul,Shaoxing,Hengyang,0.075333333,0.066666667
23-Jul,Shaoxing,Ma'anshan,0.065,0.066428571
23-Jul,Shaoxing,Zhangzhou,0.064,0.06625
23-Jul,Shaoxing,Huaibei,0.067777778,0.064
23-Jul,Shaoxing,Pingxiang,0.05,0.063333333
23-Jul,Shaoxing,Jingzhou,0.056,0.063333333
23-Jul,Shaoxing,Shijiazhuang,0.065714286,0.062857143
23-Jul,Shaoxing,Xiaogan,0.052,0.0625
23-Jul,Shaoxing,Tongling,0.066666667,0.062222222
23-Jul,Shaoxing,Yongzhou,0.075,0.061666667
23-Jul,Shaoxing,Huainan,0.063333333,0.06
23-Jul,Shaoxing,Xianning,0.05,0.06
23-Jul,Shaoxing,Zaozhuang,0.053333333,0.06
23-Jul,Shaoxing,Yantai,0.06875,0.06
23-Jul,Shaoxing,Putian,0.061666667,0.06
23-Jul,Shaoxing,Xiangxi,0.066,0.058
23-Jul,Shaoxing,Weifang,0.072666667,0.057777778
23-Jul,Shaoxing,Xiangyang,0.06,0.055
23-Jul,Shaoxing,Zhuzhou,0.05,0.054
23-Jul,Shaoxing,Jining,0.07,0.052
23-Jul,Shaoxing,Zibo,0.05,0.04
23-Jul,Jinhua,Hangzhou,18.42294118,20.32764706
23-Jul,Jinhua,Shaoxing,6.851176471,6.799411765
23-Jul,Jinhua,Lishui,5.927647059,6.388235294
23-Jul,Jinhua,Quzhou,5.471764706,5.483529412
23-Jul,Jinhua,Ningbo,6.248235294,5.117647059
23-Jul,Jinhua,Wenzhou,5.06,4.624117647
23-Jul,Jinhua,Taizhou,4.511176471,4.360588235
23-Jul,Jinhua,Shanghai,4.352352941,4.225294118
23-Jul,Jinhua,Shangrao,3.93,3.493529412
23-Jul,Jinhua,Jiaxing,2.116470588,2.128235294
23-Jul,Jinhua,Huzhou,1.490588235,1.554117647
23-Jul,Jinhua,Suzhou,1.694705882,1.544705882
23-Jul,Jinhua,Zhoushan,0.950588235,1.124705882
23-Jul,Jinhua,Nanjing,0.881764706,0.963529412
23-Jul,Jinhua,Fuzhou,0.708235294,0.835294118
23-Jul,Jinhua,Nanchang,0.635294118,0.658823529
23-Jul,Jinhua,Jingdezhen,0.808235294,0.654705882
23-Jul,Jinhua,Beijing,0.646470588,0.628235294
23-Jul,Jinhua,Changsha,0.562352941,0.620588235
23-Jul,Jinhua,Zhoukou,0.852941176,0.600588235
23-Jul,Jinhua,Wuxi,0.637647059,0.592941176
23-Jul,Jinhua,Shangqiu,0.808823529,0.568823529
23-Jul,Jinhua,Fuzhou,0.554117647,0.504705882
23-Jul,Jinhua,Ningde,0.386470588,0.490588235
23-Jul,Jinhua,Hefei,0.461764706,0.488235294
23-Jul,Jinhua,Wuhan,0.404705882,0.457058824
23-Jul,Jinhua,Yingtan,0.479411765,0.444705882
23-Jul,Jinhua,Huangshan,0.390588235,0.407058824
23-Jul,Jinhua,Fuyang,0.474705882,0.400588235
23-Jul,Jinhua,Yichun,0.458823529,0.4
23-Jul,Jinhua,Huaihua,0.374705882,0.390588235
23-Jul,Jinhua,Nantong,0.447647059,0.390588235
23-Jul,Jinhua,Jiujiang,0.406470588,0.381764706
23-Jul,Jinhua,Changzhou,0.418823529,0.371764706
23-Jul,Jinhua,Bozhou,0.475882353,0.358823529
23-Jul,Jinhua,Nanping,0.335294118,0.354117647
23-Jul,Jinhua,Ganzhou,0.301764706,0.351176471
23-Jul,Jinhua,Xiamen,0.368125,0.348235294
23-Jul,Jinhua,Xuancheng,0.281176471,0.322352941
23-Jul,Jinhua,Xinyang,0.297647059,0.313529412
23-Jul,Jinhua,Xi'an,0.245882353,0.298823529
23-Jul,Jinhua,Ji'an,0.365294118,0.291764706
23-Jul,Jinhua,Zhengzhou,0.257647059,0.28
23-Jul,Jinhua,Quanzhou,0.318125,0.272941176
23-Jul,Jinhua,Chuzhou,0.251176471,0.240588235
23-Jul,Jinhua,Nanyang,0.25,0.234117647
23-Jul,Jinhua,Shaoyang,0.212352941,0.228235294
23-Jul,Jinhua,Xuzhou,0.254705882,0.221764706
23-Jul,Jinhua,Suzhou,0.272352941,0.220588235
23-Jul,Jinhua,Linyi,0.301176471,0.22
23-Jul,Jinhua,Qingdao,0.204117647,0.210588235
23-Jul,Jinhua,Wuhu,0.207058824,0.208235294
23-Jul,Jinhua,Bengbu,0.237058824,0.203529412
23-Jul,Jinhua,Luan,0.181764706,0.187058824
23-Jul,Jinhua,Enshi,0.183125,0.184117647
23-Jul,Jinhua,Yancheng,0.185882353,0.180588235
23-Jul,Jinhua,Yangzhou,0.157058824,0.177647059
23-Jul,Jinhua,Zhumadian,0.234117647,0.175882353
23-Jul,Jinhua,Anqing,0.191176471,0.168235294
23-Jul,Jinhua,Zhenjiang,0.164705882,0.163529412
23-Jul,Jinhua,Jinan,0.123125,0.156875
23-Jul,Jinhua,Zhangzhou,0.112857143,0.156153846
23-Jul,Jinhua,Huanggang,0.17,0.153529412
23-Jul,Jinhua,Putian,0.12,0.138125
23-Jul,Jinhua,Taizhou,0.154117647,0.136666667
23-Jul,Jinhua,Chizhou,0.130666667,0.132352941
23-Jul,Jinhua,Tianjin,0.140588235,0.13
23-Jul,Jinhua,Xiangxi,0.168235294,0.128571429
23-Jul,Jinhua,Huai'an,0.127333333,0.128125
23-Jul,Jinhua,Xianning,0.11375,0.125
23-Jul,Jinhua,Suqian,0.130588235,0.12125
23-Jul,Jinhua,Zhuzhou,0.123333333,0.120666667
23-Jul,Jinhua,Weifang,0.102,0.12
23-Jul,Jinhua,Huainan,0.128333333,0.1175
23-Jul,Jinhua,Yantai,0.105,0.116666667
23-Jul,Jinhua,Sanming,0.138888889,0.112857143
23-Jul,Jinhua,Lianyungang,0.103333333,0.110833333
23-Jul,Jinhua,Loudi,0.134285714,0.11
23-Jul,Jinhua,Langfang,0.15,0.11
23-Jul,Jinhua,Zhangjiakou,0.116,0.11
23-Jul,Jinhua,Hengyang,0.12,0.11
23-Jul,Jinhua,Xiangyang,0.114166667,0.108181818
23-Jul,Jinhua,Kaifeng,0.124375,0.108
23-Jul,Jinhua,Shijiazhuang,0.133636364,0.108
23-Jul,Jinhua,Luoyang,0.111,0.107142857
23-Jul,Jinhua,Pingdingshan,0.128333333,0.106666667
23-Jul,Jinhua,Heze,0.123076923,0.105714286
23-Jul,Jinhua,Pingxiang,0.111666667,0.105625
23-Jul,Jinhua,Huangshi,0.114285714,0.103846154
23-Jul,Jinhua,Xinyu,0.126666667,0.1025
23-Jul,Jinhua,Yueyang,0.12,0.095
23-Jul,Jinhua,Changde,0.125,0.095
23-Jul,Jinhua,Baoding,0.108333333,0.09
23-Jul,Quzhou,Hangzhou,24.00529412,25.51
23-Jul,Quzhou,Jinhua,18.18823529,17.99352941
23-Jul,Quzhou,Shangrao,8.584117647,9.046470588
23-Jul,Quzhou,Lishui,3.988235294,4.263529412
23-Jul,Quzhou,Shanghai,4.103529412,3.729411765
23-Jul,Quzhou,Ningbo,3.944117647,3.360588235
23-Jul,Quzhou,Wenzhou,2.799411765,2.356470588
23-Jul,Quzhou,Shaoxing,2.426470588,2.287647059
23-Jul,Quzhou,Jiaxing,1.892941176,1.945294118
23-Jul,Quzhou,Taizhou,1.853529412,1.668823529
23-Jul,Quzhou,Fuzhou,1.251764706,1.596470588
23-Jul,Quzhou,Huzhou,1.51,1.585294118
23-Jul,Quzhou,Suzhou,1.424117647,1.23
23-Jul,Quzhou,Nanping,1.331764706,1.228235294
23-Jul,Quzhou,Huangshan,0.814705882,0.932352941
23-Jul,Quzhou,Nanjing,0.893529412,0.879411765
23-Jul,Quzhou,Nanchang,0.807647059,0.804705882
23-Jul,Quzhou,Zhoushan,0.682352941,0.77
23-Jul,Quzhou,Changsha,0.695294118,0.687647059
23-Jul,Quzhou,Beijing,0.790588235,0.672352941
23-Jul,Quzhou,Jingdezhen,0.585294118,0.565882353
23-Jul,Quzhou,Xiamen,0.506470588,0.550588235
23-Jul,Quzhou,Wuxi,0.551176471,0.461764706
23-Jul,Quzhou,Jiujiang,0.474705882,0.419411765
23-Jul,Quzhou,Wuhan,0.411764706,0.404705882
23-Jul,Quzhou,Hefei,0.395882353,0.375294118
23-Jul,Quzhou,Fuzhou,0.388235294,0.375294118
23-Jul,Quzhou,Ningde,0.275294118,0.314705882
23-Jul,Quzhou,Xuancheng,0.287647059,0.304705882
23-Jul,Quzhou,Changzhou,0.307058824,0.28
23-Jul,Quzhou,Yingtan,0.266470588,0.265294118
23-Jul,Quzhou,Yichun,0.382941176,0.249411765
23-Jul,Quzhou,Ganzhou,0.251764706,0.236470588
23-Jul,Quzhou,Xi'an,0.245294118,0.233529412
23-Jul,Quzhou,Nantong,0.265882353,0.231176471
23-Jul,Quzhou,Quanzhou,0.214375,0.208125
23-Jul,Quzhou,Qingdao,0.147647059,0.190588235
23-Jul,Quzhou,Wuhu,0.188235294,0.185882353
23-Jul,Quzhou,Ji'an,0.206470588,0.171764706
23-Jul,Quzhou,Zhengzhou,0.134117647,0.164117647
23-Jul,Quzhou,Chizhou,0.135882353,0.155294118
23-Jul,Quzhou,Huanggang,0.176470588,0.148823529
23-Jul,Quzhou,Xuzhou,0.166470588,0.146470588
23-Jul,Quzhou,Luan,0.113529412,0.141764706
23-Jul,Quzhou,Xinyang,0.12,0.135882353
23-Jul,Quzhou,Anqing,0.168823529,0.132941176
23-Jul,Quzhou,Yangzhou,0.131176471,0.126875
23-Jul,Quzhou,Yancheng,0.135294118,0.124705882
23-Jul,Quzhou,Fuyang,0.143529412,0.124705882
23-Jul,Quzhou,Taizhou,0.138823529,0.121176471
23-Jul,Quzhou,Huaihua,0.121764706,0.116666667
23-Jul,Quzhou,Yan'an,0.07,0.116666667
23-Jul,Quzhou,Zhangzhou,0.134375,0.114666667
23-Jul,Quzhou,Zhenjiang,0.126470588,0.111176471
23-Jul,Quzhou,Putian,0.096363636,0.109166667
23-Jul,Quzhou,Bozhou,0.119411765,0.10875
23-Jul,Quzhou,Yichang,0.085,0.108181818
23-Jul,Quzhou,Zhoukou,0.119411765,0.107647059
23-Jul,Quzhou,Shangqiu,0.117058824,0.106470588
23-Jul,Quzhou,Linyi,0.177647059,0.10625
23-Jul,Quzhou,Chuzhou,0.116470588,0.105294118
23-Jul,Quzhou,Nanyang,0.098823529,0.105294118
23-Jul,Quzhou,Suzhou,0.13,0.104666667
23-Jul,Quzhou,Sanming,0.108823529,0.104375
23-Jul,Quzhou,Pingxiang,0.085833333,0.102352941
23-Jul,Quzhou,Jinan,0.100666667,0.099411765
23-Jul,Quzhou,Bengbu,0.09625,0.096875
23-Jul,Quzhou,Tianjin,0.097333333,0.093333333
23-Jul,Quzhou,Xiangtan,0.06,0.093333333
23-Jul,Quzhou,Huangshi,0.103125,0.09
23-Jul,Quzhou,Huai'an,0.09,0.089285714
23-Jul,Quzhou,Zhumadian,0.104666667,0.086153846
23-Jul,Quzhou,Suqian,0.086153846,0.085454545
23-Jul,Quzhou,Enshi,0.1,0.083636364
23-Jul,Quzhou,Xiangyang,0.085384615,0.082666667
23-Jul,Quzhou,Taiyuan,0.05,0.082
23-Jul,Quzhou,Huainan,0.068571429,0.081818182
23-Jul,Quzhou,Pingdingshan,0.076666667,0.08
23-Jul,Quzhou,Langfang,0.075,0.08
23-Jul,Quzhou,Zhangjiakou,0.11,0.08
23-Jul,Quzhou,Yantai,0.0725,0.08
