ocity,ox,oy,dcity,dx,dy,strength(%%)
Xiaogan,113.8793,31.1183,Luohe,113.8999,33.6557,0.01526
Xiaogan,113.8793,31.1183,Linyi,118.2805,35.3091,0.0
Xiaogan,113.8793,31.1183,Yancheng,120.1829,33.509,0.0
Xiaogan,113.8793,31.1183,Xinxiang,114.0885,35.2621,0.00531
Xiaogan,113.8793,31.1183,Jingmen,112.6083,31.069,9.56366
Xiaogan,113.8793,31.1183,Hengyang,112.5744,26.7944,0.00639
Xiaogan,113.8793,31.1183,Zhumadian,114.1509,32.9234,0.13838
Xiaogan,113.8793,31.1183,Yingtan,117.1086,28.224,0.0
Xiaogan,113.8793,31.1183,Huangshi,115.0253,29.9268,0.60553
Xiaogan,113.8793,31.1183,Sanmenxia,111.1059,34.3609,0.0
Xiaogan,113.8793,31.1183,Luan,116.2297,31.66,0.00722
Xiaogan,113.8793,31.1183,Zhuzhou,113.5164,27.1198,0.00819
Xiaogan,113.8793,31.1183,Shangluo,109.9013,33.6471,0.0
Xiaogan,113.8793,31.1183,Luoyang,112.0312,34.2911,0.01104
Xiaogan,113.8793,31.1183,Xinyu,114.8526,27.8452,0.0
Xiaogan,113.8793,31.1183,Anqing,116.4867,30.576,0.0072
Xiaogan,113.8793,31.1183,Beijing,116.4123,40.1855,0.0
Xiaogan,113.8793,31.1183,Zhangjiakou,115.0324,40.8651,0.02363
Xiaogan,113.8793,31.1183,Xuancheng,118.8522,30.6862,0.0
Xiaogan,113.8793,31.1183,Xiangyang,111.9371,31.9307,2.861
Xiaogan,113.8793,31.1183,Shaoxing,120.6365,29.7352,0.00484
Xiaogan,113.8793,31.1183,Huanggang,115.3397,30.7159,4.53529
Xiaogan,113.8793,31.1183,Hengshui,115.8232,37.7625,0.0
Xiaogan,113.8793,31.1183,Weihai,121.9831,37.1203,0.0
Xiaogan,113.8793,31.1183,Heze,115.6924,35.1504,0.0
Xiaogan,113.8793,31.1183,Zhangjiajie,110.5256,29.3936,0.0
Xiaogan,113.8793,31.1183,Quanzhou,118.2573,25.2001,0.00626
Xiaogan,113.8793,31.1183,Huainan,116.7684,32.472,0.0
Xiaogan,113.8793,31.1183,Yichang,111.1352,30.7469,2.3975
Xiaogan,113.8793,31.1183,Bozhou,116.1807,33.4355,0.003
Xiaogan,113.8793,31.1183,Zhengzhou,113.469,34.6279,0.05111
Xiaogan,113.8793,31.1183,Zibo,118.0533,36.6077,0.0
Xiaogan,113.8793,31.1183,Shaoyang,110.8747,26.9136,0.00352
Xiaogan,113.8793,31.1183,Anyang,114.3538,35.8764,0.00504
Xiaogan,113.8793,31.1183,Taiyuan,112.3161,37.9592,0.0
Xiaogan,113.8793,31.1183,Xuzhou,117.5166,34.3561,0.0
Xiaogan,113.8793,31.1183,Dezhou,116.6464,37.2477,0.0
Xiaogan,113.8793,31.1183,Puyang,115.2825,35.8085,0.00365
Xiaogan,113.8793,31.1183,Ezhou,114.7558,30.3287,0.56757
Xiaogan,113.8793,31.1183,Hanzhong,107.1015,33.0906,0.0
Xiaogan,113.8793,31.1183,Hangzhou,119.47,29.9003,0.0
Xiaogan,113.8793,31.1183,Ji'an,114.8247,26.9736,0.00487
Xiaogan,113.8793,31.1183,Jiyuan,112.3919,35.1003,0.0
Xiaogan,113.8793,31.1183,Zhoukou,114.8778,33.7218,0.01646
Xiaogan,113.8793,31.1183,Jingdezhen,117.27,29.3073,0.00348
Xiaogan,113.8793,31.1183,Zhangzhou,117.443,24.3664,0.00228
Xiaogan,113.8793,31.1183,Nanping,118.1421,27.339,0.0
Xiaogan,113.8793,31.1183,Langfang,116.628,39.2592,0.0
Xiaogan,113.8793,31.1183,Loudi,111.6143,27.7392,0.0027
Xiaogan,113.8793,31.1183,Qingdao,120.1426,36.4532,0.0
Xiaogan,113.8793,31.1183,Huzhou,119.8687,30.7444,0.0
Xiaogan,113.8793,31.1183,Shennongjia,110.4747,31.5904,0.67425
Xiaogan,113.8793,31.1183,Yueyang,113.2545,29.0653,0.06582
Xiaogan,113.8793,31.1183,Enshi,109.549,30.1916,0.864
Xiaogan,113.8793,31.1183,Linfen,111.3769,36.2269,0.0
Xiaogan,113.8793,31.1183,Weifang,119.0711,36.5456,0.0
Xiaogan,113.8793,31.1183,Lvliang,111.2632,37.6785,0.0
Xiaogan,113.8793,31.1183,Jiaxing,120.8034,30.6165,0.00615
Xiaogan,113.8793,31.1183,Xianyang,108.3905,34.7845,0.0
Xiaogan,113.8793,31.1183,Fuzhou,119.1803,26.0497,0.0
Xiaogan,113.8793,31.1183,Tongchuan,109.0322,35.1957,0.0
Xiaogan,113.8793,31.1183,Nanjing,118.8425,31.9276,0.0
Xiaogan,113.8793,31.1183,Wuhan,114.343,30.6236,712.15634
Xiaogan,113.8793,31.1183,Handan,114.5421,36.553,0.00348
Xiaogan,113.8793,31.1183,Dongying,118.6016,37.6222,0.0
Xiaogan,113.8793,31.1183,Hefei,117.3558,31.7634,0.01537
Xiaogan,113.8793,31.1183,Jining,116.735,35.3685,0.0
Xiaogan,113.8793,31.1183,Xi'an,108.7919,34.1069,0.0
Xiaogan,113.8793,31.1183,Fuyang,115.7038,32.9173,0.0097
Xiaogan,113.8793,31.1183,Jiujiang,115.4527,29.3218,0.04243
Xiaogan,113.8793,31.1183,Yuncheng,111.0634,35.1866,0.00712
Xiaogan,113.8793,31.1183,Changde,111.5195,29.3001,0.0171
Xiaogan,113.8793,31.1183,Nantong,121.0218,32.186,0.0
Xiaogan,113.8793,31.1183,Huangshan,118.0711,29.9066,0.00498
Xiaogan,113.8793,31.1183,Xinzhou,112.4074,38.8819,0.0
Xiaogan,113.8793,31.1183,Xiantao,113.3751,30.2901,18.01187
Xiaogan,113.8793,31.1183,Suzhou,120.6516,31.3813,0.0
Xiaogan,113.8793,31.1183,Tianmen,113.1118,30.6449,17.72516
Xiaogan,113.8793,31.1183,Chengde,117.5486,41.3476,0.0
Xiaogan,113.8793,31.1183,Fuzhou,116.4343,27.51,0.0064
Xiaogan,113.8793,31.1183,Huaihua,110.0754,27.5489,0.0034
Xiaogan,113.8793,31.1183,Shijiazhuang,114.4399,38.1313,0.01088
Xiaogan,113.8793,31.1183,Jiaozuo,113.1291,35.1169,0.00465
Xiaogan,113.8793,31.1183,Nanyang,112.2845,33.0427,0.09462
Xiaogan,113.8793,31.1183,Yongzhou,111.7294,25.7747,0.00373
Xiaogan,113.8793,31.1183,Wuhu,118.1346,31.1627,0.00403
Xiaogan,113.8793,31.1183,Ganzhou,115.273,25.7088,0.00482
Xiaogan,113.8793,31.1183,Quzhou,118.6747,28.9345,0.0
Xiaogan,113.8793,31.1183,Qinhuangdao,119.185,40.088,0.0
Xiaogan,113.8793,31.1183,Ma'anshan,118.3651,31.637,0.0
Xiaogan,113.8793,31.1183,Xiamen,118.1158,24.6765,0.01235
Xiaogan,113.8793,31.1183,Xingtai,114.8159,37.2126,0.00287
Xiaogan,113.8793,31.1183,Hebi,114.3109,35.7217,0.0
Xiaogan,113.8793,31.1183,Lianyungang,119.1336,34.5332,0.0036
Xiaogan,113.8793,31.1183,Shangrao,117.4723,28.7734,0.00517
Xiaogan,113.8793,31.1183,Baoding,115.1706,39.0213,0.00787
Xiaogan,113.8793,31.1183,Yiyang,111.951,28.5751,0.00394
Xiaogan,113.8793,31.1183,Jinan,117.2148,36.6371,0.0
Xiaogan,113.8793,31.1183,Shiyan,110.4423,32.4559,0.4335
Xiaogan,113.8793,31.1183,Bengbu,117.3254,33.1086,0.0
Xiaogan,113.8793,31.1183,Zhoushan,122.1858,30.0948,0.00375
Xiaogan,113.8793,31.1183,Yulin,109.5663,38.0378,0.0
Xiaogan,113.8793,31.1183,Yan'an,109.3152,36.4372,0.0
Xiaogan,113.8793,31.1183,Taizhou,121.1108,28.7727,0.0
Xiaogan,113.8793,31.1183,Wenzhou,120.4404,27.9037,0.0
Xiaogan,113.8793,31.1183,Lishui,119.5117,28.1993,0.0
Xiaogan,113.8793,31.1183,Ningde,119.4734,26.9749,0.0
Xiaogan,113.8793,31.1183,Tongling,117.5561,30.8842,0.0
Xiaogan,113.8793,31.1183,Jingzhou,112.57,29.9959,3.07623
Xiaogan,113.8793,31.1183,Huaibei,116.7435,33.7266,0.0
Xiaogan,113.8793,31.1183,Yantai,120.8006,37.2408,0.0
Xiaogan,113.8793,31.1183,Xiaogan,113.8793,31.1183,0.0
Xiaogan,113.8793,31.1183,Wuxi,120.0758,31.5264,0.0
Xiaogan,113.8793,31.1183,Pingdingshan,113.0118,33.7954,0.00872
Xiaogan,113.8793,31.1183,Suizhou,113.4241,31.8284,48.94081
Xiaogan,113.8793,31.1183,Xuchang,113.7096,34.0726,0.0097
Xiaogan,113.8793,31.1183,Suqian,118.5202,33.7842,0.0
Xiaogan,113.8793,31.1183,Tangshan,118.3359,39.7212,0.0
Xiaogan,113.8793,31.1183,Nanchang,116.019,28.6493,0.01765
Xiaogan,113.8793,31.1183,Pingxiang,113.9025,27.5116,0.00847
Xiaogan,113.8793,31.1183,Changzhi,112.9168,36.4753,0.00459
Xiaogan,113.8793,31.1183,Huai'an,118.9638,33.3529,0.0
Xiaogan,113.8793,31.1183,Xinyang,114.8839,32.0812,1.06223
Xiaogan,113.8793,31.1183,Yangzhou,119.4742,32.7382,0.0
Xiaogan,113.8793,31.1183,Yichun,114.9727,28.3061,0.00623
Xiaogan,113.8793,31.1183,Baoji,107.2,34.3788,0.0
Xiaogan,113.8793,31.1183,Datong,113.7223,39.8995,0.0
Xiaogan,113.8793,31.1183,Chuzhou,118.1026,32.5442,0.00686
Xiaogan,113.8793,31.1183,Jincheng,112.7076,35.6106,0.00742
Xiaogan,113.8793,31.1183,Rizhao,119.1351,35.583,0.0
Xiaogan,113.8793,31.1183,Jinhua,119.9521,29.1183,0.0
Xiaogan,113.8793,31.1183,Longyan,116.7387,25.2928,0.0
Xiaogan,113.8793,31.1183,Ningbo,121.4607,29.7424,0.0
Xiaogan,113.8793,31.1183,Putian,118.8895,25.4509,0.0
Xiaogan,113.8793,31.1183,Changsha,113.1531,28.2269,0.13219
Xiaogan,113.8793,31.1183,Xiangtan,112.6027,27.7316,0.00391
Xiaogan,113.8793,31.1183,Weinan,109.8508,34.95,0.0035
Xiaogan,113.8793,31.1183,Zaozhuang,117.3933,34.916,0.0
Xiaogan,113.8793,31.1183,Shangqiu,115.6982,34.2884,0.0083
Xiaogan,113.8793,31.1183,Jinzhong,112.9632,37.3273,0.00174
Xiaogan,113.8793,31.1183,Liaocheng,115.8806,36.4585,0.0072
Xiaogan,113.8793,31.1183,Xianning,114.1752,29.6236,1.53067
Xiaogan,113.8793,31.1183,Changzhou,119.6372,31.6253,0.0
Xiaogan,113.8793,31.1183,Kaifeng,114.5355,34.604,0.00628
Xiaogan,113.8793,31.1183,Tianjin,117.334,39.2934,0.0
Xiaogan,113.8793,31.1183,Zhenjiang,119.4536,32.0167,0.00321
Xiaogan,113.8793,31.1183,Suzhou,117.2108,33.8587,0.0
Xiaogan,113.8793,31.1183,Yangquan,113.499,38.0635,0.0
Xiaogan,113.8793,31.1183,Chizhou,117.3656,30.2838,0.0
Xiaogan,113.8793,31.1183,Binzhou,117.8377,37.5316,0.0
Xiaogan,113.8793,31.1183,Sanming,117.3959,26.2987,0.0
Xiaogan,113.8793,31.1183,Shuozhou,112.6415,39.6173,0.0
Xiaogan,113.8793,31.1183,Cangzhou,116.7533,38.2668,0.0
Xiaogan,113.8793,31.1183,Shanghai,121.4691,31.2401,0.0
Xiaogan,113.8793,31.1183,Qianjiang,112.7561,30.339,1.1214
Wuxi,120.0758,31.5264,Tai'an,117.0258,36.001,0.0173
Wuxi,120.0758,31.5264,Xiangxi,109.7269,28.6947,0.0
Wuxi,120.0758,31.5264,Taizhou,120.0567,32.5714,0.0
Wuxi,120.0758,31.5264,Chenzhou,113.1367,25.8147,0.0
Wuxi,120.0758,31.5264,Ankang,108.9265,32.7572,0.0
Wuxi,120.0758,31.5264,Luohe,113.8999,33.6557,0.0
Wuxi,120.0758,31.5264,Linyi,118.2805,35.3091,0.11038
Wuxi,120.0758,31.5264,Yancheng,120.1829,33.509,17.71905
Wuxi,120.0758,31.5264,Xinxiang,114.0885,35.2621,0.01032
Wuxi,120.0758,31.5264,Jingmen,112.6083,31.069,0.0
Wuxi,120.0758,31.5264,Hengyang,112.5744,26.7944,0.0
Wuxi,120.0758,31.5264,Zhumadian,114.1509,32.9234,0.03927
Wuxi,120.0758,31.5264,Yingtan,117.1086,28.224,0.0
Wuxi,120.0758,31.5264,Huangshi,115.0253,29.9268,0.0
Wuxi,120.0758,31.5264,Sanmenxia,111.1059,34.3609,0.0
Wuxi,120.0758,31.5264,Luan,116.2297,31.66,1.23712
Wuxi,120.0758,31.5264,Zhuzhou,113.5164,27.1198,0.0
Wuxi,120.0758,31.5264,Shangluo,109.9013,33.6471,0.0
Wuxi,120.0758,31.5264,Luoyang,112.0312,34.2911,0.03576
Wuxi,120.0758,31.5264,Xinyu,114.8526,27.8452,0.0
Wuxi,120.0758,31.5264,Anqing,116.4867,30.576,0.15649
Wuxi,120.0758,31.5264,Beijing,116.4123,40.1855,0.20336
Wuxi,120.0758,31.5264,Zhangjiakou,115.0324,40.8651,0.0
Wuxi,120.0758,31.5264,Xuancheng,118.8522,30.6862,3.04147
Wuxi,120.0758,31.5264,Xiangyang,111.9371,31.9307,0.01625
Wuxi,120.0758,31.5264,Shaoxing,120.6365,29.7352,0.35852
Wuxi,120.0758,31.5264,Huanggang,115.3397,30.7159,0.0234
Wuxi,120.0758,31.5264,Hengshui,115.8232,37.7625,0.0
Wuxi,120.0758,31.5264,Weihai,121.9831,37.1203,0.05595
Wuxi,120.0758,31.5264,Heze,115.6924,35.1504,0.08603
Wuxi,120.0758,31.5264,Zhangjiajie,110.5256,29.3936,0.0
Wuxi,120.0758,31.5264,Quanzhou,118.2573,25.2001,0.01327
Wuxi,120.0758,31.5264,Huainan,116.7684,32.472,0.11752
Wuxi,120.0758,31.5264,Yichang,111.1352,30.7469,0.0
Wuxi,120.0758,31.5264,Bozhou,116.1807,33.4355,0.47876
Wuxi,120.0758,31.5264,Zhengzhou,113.469,34.6279,0.03176
Wuxi,120.0758,31.5264,Zibo,118.0533,36.6077,0.01628
Wuxi,120.0758,31.5264,Shaoyang,110.8747,26.9136,0.0
Wuxi,120.0758,31.5264,Anyang,114.3538,35.8764,0.01467
Wuxi,120.0758,31.5264,Taiyuan,112.3161,37.9592,0.00655
Wuxi,120.0758,31.5264,Xuzhou,117.5166,34.3561,1.70031
Wuxi,120.0758,31.5264,Dezhou,116.6464,37.2477,0.00764
Wuxi,120.0758,31.5264,Puyang,115.2825,35.8085,0.01734
Wuxi,120.0758,31.5264,Ezhou,114.7558,30.3287,0.0
Wuxi,120.0758,31.5264,Hanzhong,107.1015,33.0906,0.0
Wuxi,120.0758,31.5264,Hangzhou,119.47,29.9003,2.32302
Wuxi,120.0758,31.5264,Ji'an,114.8247,26.9736,0.0
Wuxi,120.0758,31.5264,Jiyuan,112.3919,35.1003,0.0
Wuxi,120.0758,31.5264,Zhoukou,114.8778,33.7218,0.17836
Wuxi,120.0758,31.5264,Jingdezhen,117.27,29.3073,0.0
Wuxi,120.0758,31.5264,Zhangzhou,117.443,24.3664,0.0
Wuxi,120.0758,31.5264,Nanping,118.1421,27.339,0.0
Wuxi,120.0758,31.5264,Langfang,116.628,39.2592,0.00312
Wuxi,120.0758,31.5264,Loudi,111.6143,27.7392,0.0
Wuxi,120.0758,31.5264,Qingdao,120.1426,36.4532,0.19613
Wuxi,120.0758,31.5264,Huzhou,119.8687,30.7444,6.94988
Wuxi,120.0758,31.5264,Shennongjia,110.4747,31.5904,0.0
Wuxi,120.0758,31.5264,Yueyang,113.2545,29.0653,0.0
Wuxi,120.0758,31.5264,Enshi,109.549,30.1916,0.02772
Wuxi,120.0758,31.5264,Linfen,111.3769,36.2269,0.0
Wuxi,120.0758,31.5264,Weifang,119.0711,36.5456,0.01645
Wuxi,120.0758,31.5264,Lvliang,111.2632,37.6785,0.0
Wuxi,120.0758,31.5264,Jiaxing,120.8034,30.6165,1.32216
Wuxi,120.0758,31.5264,Xianyang,108.3905,34.7845,0.0
Wuxi,120.0758,31.5264,Fuzhou,119.1803,26.0497,0.0
Wuxi,120.0758,31.5264,Tongchuan,109.0322,35.1957,0.0
Wuxi,120.0758,31.5264,Nanjing,118.8425,31.9276,16.76534
Wuxi,120.0758,31.5264,Wuhan,114.343,30.6236,0.09176
Wuxi,120.0758,31.5264,Handan,114.5421,36.553,0.01014
Wuxi,120.0758,31.5264,Dongying,118.6016,37.6222,0.0
Wuxi,120.0758,31.5264,Hefei,117.3558,31.7634,0.83947
Wuxi,120.0758,31.5264,Jining,116.735,35.3685,0.02279
Wuxi,120.0758,31.5264,Xi'an,108.7919,34.1069,0.06082
Wuxi,120.0758,31.5264,Fuyang,115.7038,32.9173,0.49953
Wuxi,120.0758,31.5264,Jiujiang,115.4527,29.3218,0.07134
Wuxi,120.0758,31.5264,Yuncheng,111.0634,35.1866,0.02613
Wuxi,120.0758,31.5264,Changde,111.5195,29.3001,0.0
Wuxi,120.0758,31.5264,Nantong,121.0218,32.186,15.4442
Wuxi,120.0758,31.5264,Huangshan,118.0711,29.9066,0.22669
Wuxi,120.0758,31.5264,Xinzhou,112.4074,38.8819,0.0
Wuxi,120.0758,31.5264,Xiantao,113.3751,30.2901,0.0
Wuxi,120.0758,31.5264,Suzhou,120.6516,31.3813,0.0
Wuxi,120.0758,31.5264,Tianmen,113.1118,30.6449,0.0
Wuxi,120.0758,31.5264,Chengde,117.5486,41.3476,0.0
Wuxi,120.0758,31.5264,Fuzhou,116.4343,27.51,0.03157
Wuxi,120.0758,31.5264,Huaihua,110.0754,27.5489,0.0
Wuxi,120.0758,31.5264,Shijiazhuang,114.4399,38.1313,0.00735
Wuxi,120.0758,31.5264,Jiaozuo,113.1291,35.1169,0.0
Wuxi,120.0758,31.5264,Nanyang,112.2845,33.0427,0.08118
Wuxi,120.0758,31.5264,Yongzhou,111.7294,25.7747,0.0
Wuxi,120.0758,31.5264,Wuhu,118.1346,31.1627,0.62195
Wuxi,120.0758,31.5264,Ganzhou,115.273,25.7088,0.02322
Wuxi,120.0758,31.5264,Quzhou,118.6747,28.9345,0.05896
Wuxi,120.0758,31.5264,Qinhuangdao,119.185,40.088,0.01047
Wuxi,120.0758,31.5264,Ma'anshan,118.3651,31.637,0.38561
Wuxi,120.0758,31.5264,Xiamen,118.1158,24.6765,0.02499
Wuxi,120.0758,31.5264,Xingtai,114.8159,37.2126,0.00787
Wuxi,120.0758,31.5264,Hebi,114.3109,35.7217,0.0
Wuxi,120.0758,31.5264,Lianyungang,119.1336,34.5332,2.03085
Wuxi,120.0758,31.5264,Shangrao,117.4723,28.7734,0.06584
Wuxi,120.0758,31.5264,Baoding,115.1706,39.0213,0.00462
Wuxi,120.0758,31.5264,Yiyang,111.951,28.5751,0.0
Wuxi,120.0758,31.5264,Jinan,117.2148,36.6371,0.02941
Wuxi,120.0758,31.5264,Shiyan,110.4423,32.4559,0.0
Wuxi,120.0758,31.5264,Bengbu,117.3254,33.1086,0.35878
Wuxi,120.0758,31.5264,Zhoushan,122.1858,30.0948,0.59322
Wuxi,120.0758,31.5264,Yulin,109.5663,38.0378,0.0
Wuxi,120.0758,31.5264,Yan'an,109.3152,36.4372,0.0
Wuxi,120.0758,31.5264,Taizhou,121.1108,28.7727,0.29793
Wuxi,120.0758,31.5264,Wenzhou,120.4404,27.9037,0.1815
Wuxi,120.0758,31.5264,Lishui,119.5117,28.1993,0.03321
Wuxi,120.0758,31.5264,Ningde,119.4734,26.9749,0.03191
Wuxi,120.0758,31.5264,Tongling,117.5561,30.8842,0.1783
Wuxi,120.0758,31.5264,Jingzhou,112.57,29.9959,0.01026
Wuxi,120.0758,31.5264,Huaibei,116.7435,33.7266,0.04293
Wuxi,120.0758,31.5264,Yantai,120.8006,37.2408,0.02529
Wuxi,120.0758,31.5264,Xiaogan,113.8793,31.1183,0.0
Wuxi,120.0758,31.5264,Wuxi,120.0758,31.5264,0.0
Wuxi,120.0758,31.5264,Pingdingshan,113.0118,33.7954,0.02088
Wuxi,120.0758,31.5264,Suizhou,113.4241,31.8284,0.0
Wuxi,120.0758,31.5264,Xuchang,113.7096,34.0726,0.01695
Wuxi,120.0758,31.5264,Suqian,118.5202,33.7842,3.00584
Wuxi,120.0758,31.5264,Tangshan,118.3359,39.7212,0.0
Wuxi,120.0758,31.5264,Nanchang,116.019,28.6493,0.02438
Wuxi,120.0758,31.5264,Pingxiang,113.9025,27.5116,0.0
Wuxi,120.0758,31.5264,Changzhi,112.9168,36.4753,0.0
Wuxi,120.0758,31.5264,Huai'an,118.9638,33.3529,4.33441
Wuxi,120.0758,31.5264,Xinyang,114.8839,32.0812,0.33772
Wuxi,120.0758,31.5264,Yangzhou,119.4742,32.7382,6.48486
Wuxi,120.0758,31.5264,Yichun,114.9727,28.3061,0.01401
Wuxi,120.0758,31.5264,Baoji,107.2,34.3788,0.0
Wuxi,120.0758,31.5264,Datong,113.7223,39.8995,0.0
Wuxi,120.0758,31.5264,Chuzhou,118.1026,32.5442,0.96373
Wuxi,120.0758,31.5264,Jincheng,112.7076,35.6106,0.0
Wuxi,120.0758,31.5264,Rizhao,119.1351,35.583,0.10529
Wuxi,120.0758,31.5264,Jinhua,119.9521,29.1183,0.26286
Wuxi,120.0758,31.5264,Longyan,116.7387,25.2928,0.0
Wuxi,120.0758,31.5264,Ningbo,121.4607,29.7424,1.0293
Wuxi,120.0758,31.5264,Putian,118.8895,25.4509,0.0
Wuxi,120.0758,31.5264,Changsha,113.1531,28.2269,0.04203
Wuxi,120.0758,31.5264,Xiangtan,112.6027,27.7316,0.0
Wuxi,120.0758,31.5264,Weinan,109.8508,34.95,0.0
Wuxi,120.0758,31.5264,Zaozhuang,117.3933,34.916,0.04399
Wuxi,120.0758,31.5264,Shangqiu,115.6982,34.2884,0.21021
Wuxi,120.0758,31.5264,Jinzhong,112.9632,37.3273,0.0
Wuxi,120.0758,31.5264,Liaocheng,115.8806,36.4585,0.01786
Wuxi,120.0758,31.5264,Xianning,114.1752,29.6236,0.0
Wuxi,120.0758,31.5264,Changzhou,119.6372,31.6253,456.48468
Wuxi,120.0758,31.5264,Kaifeng,114.5355,34.604,0.01683
Wuxi,120.0758,31.5264,Tianjin,117.334,39.2934,0.02891
Wuxi,120.0758,31.5264,Zhenjiang,119.4536,32.0167,7.39225
Wuxi,120.0758,31.5264,Suzhou,117.2108,33.8587,0.4676
Wuxi,120.0758,31.5264,Yangquan,113.499,38.0635,0.0
Wuxi,120.0758,31.5264,Chizhou,117.3656,30.2838,0.217
Wuxi,120.0758,31.5264,Binzhou,117.8377,37.5316,0.0
Wuxi,120.0758,31.5264,Sanming,117.3959,26.2987,0.0
Wuxi,120.0758,31.5264,Shuozhou,112.6415,39.6173,0.0
Wuxi,120.0758,31.5264,Cangzhou,116.7533,38.2668,0.00802
Wuxi,120.0758,31.5264,Shanghai,121.4691,31.2401,30.37903
Wuxi,120.0758,31.5264,Qianjiang,112.7561,30.339,0.0
Pingdingshan,113.0118,33.7954,Tai'an,117.0258,36.001,0.00623
Pingdingshan,113.0118,33.7954,Xiangxi,109.7269,28.6947,0.0
Pingdingshan,113.0118,33.7954,Taizhou,120.0567,32.5714,0.0
Pingdingshan,113.0118,33.7954,Chenzhou,113.1367,25.8147,0.0
Pingdingshan,113.0118,33.7954,Ankang,108.9265,32.7572,0.0155
Pingdingshan,113.0118,33.7954,Luohe,113.8999,33.6557,81.01877
Pingdingshan,113.0118,33.7954,Linyi,118.2805,35.3091,0.0077
Pingdingshan,113.0118,33.7954,Yancheng,120.1829,33.509,0.00431
Pingdingshan,113.0118,33.7954,Xinxiang,114.0885,35.2621,1.2037
Pingdingshan,113.0118,33.7954,Jingmen,112.6083,31.069,0.02172
Pingdingshan,113.0118,33.7954,Hengyang,112.5744,26.7944,0.0
Pingdingshan,113.0118,33.7954,Zhumadian,114.1509,32.9234,9.07563
Pingdingshan,113.0118,33.7954,Yingtan,117.1086,28.224,0.0
Pingdingshan,113.0118,33.7954,Huangshi,115.0253,29.9268,0.00554
Pingdingshan,113.0118,33.7954,Sanmenxia,111.1059,34.3609,0.65019
Pingdingshan,113.0118,33.7954,Luan,116.2297,31.66,0.00546
Pingdingshan,113.0118,33.7954,Zhuzhou,113.5164,27.1198,0.0
Pingdingshan,113.0118,33.7954,Shangluo,109.9013,33.6471,0.0
Pingdingshan,113.0118,33.7954,Luoyang,112.0312,34.2911,72.15495
Pingdingshan,113.0118,33.7954,Xinyu,114.8526,27.8452,0.0
Pingdingshan,113.0118,33.7954,Anqing,116.4867,30.576,0.0
Pingdingshan,113.0118,33.7954,Beijing,116.4123,40.1855,0.0
Pingdingshan,113.0118,33.7954,Zhangjiakou,115.0324,40.8651,0.00987
Pingdingshan,113.0118,33.7954,Xuancheng,118.8522,30.6862,0.0
Pingdingshan,113.0118,33.7954,Xiangyang,111.9371,31.9307,0.16655
Pingdingshan,113.0118,33.7954,Shaoxing,120.6365,29.7352,0.02892
Pingdingshan,113.0118,33.7954,Huanggang,115.3397,30.7159,0.00771
Pingdingshan,113.0118,33.7954,Hengshui,115.8232,37.7625,0.0
Pingdingshan,113.0118,33.7954,Weihai,121.9831,37.1203,0.01283
Pingdingshan,113.0118,33.7954,Heze,115.6924,35.1504,0.05069
Pingdingshan,113.0118,33.7954,Zhangjiajie,110.5256,29.3936,0.0
Pingdingshan,113.0118,33.7954,Quanzhou,118.2573,25.2001,0.00588
Pingdingshan,113.0118,33.7954,Huainan,116.7684,32.472,0.0
Pingdingshan,113.0118,33.7954,Yichang,111.1352,30.7469,0.01847
Pingdingshan,113.0118,33.7954,Bozhou,116.1807,33.4355,0.02989
Pingdingshan,113.0118,33.7954,Zhengzhou,113.469,34.6279,107.26769
Pingdingshan,113.0118,33.7954,Zibo,118.0533,36.6077,0.00799
Pingdingshan,113.0118,33.7954,Shaoyang,110.8747,26.9136,0.0
Pingdingshan,113.0118,33.7954,Anyang,114.3538,35.8764,0.23048
Pingdingshan,113.0118,33.7954,Taiyuan,112.3161,37.9592,0.00529
Pingdingshan,113.0118,33.7954,Xuzhou,117.5166,34.3561,0.01287
Pingdingshan,113.0118,33.7954,Dezhou,116.6464,37.2477,0.00221
Pingdingshan,113.0118,33.7954,Puyang,115.2825,35.8085,0.08183
Pingdingshan,113.0118,33.7954,Ezhou,114.7558,30.3287,0.0
Pingdingshan,113.0118,33.7954,Hanzhong,107.1015,33.0906,0.0
Pingdingshan,113.0118,33.7954,Hangzhou,119.47,29.9003,0.05937
Pingdingshan,113.0118,33.7954,Ji'an,114.8247,26.9736,0.0063
Pingdingshan,113.0118,33.7954,Jiyuan,112.3919,35.1003,0.28545
Pingdingshan,113.0118,33.7954,Zhoukou,114.8778,33.7218,4.82013
Pingdingshan,113.0118,33.7954,Jingdezhen,117.27,29.3073,0.0
Pingdingshan,113.0118,33.7954,Zhangzhou,117.443,24.3664,0.0
Pingdingshan,113.0118,33.7954,Nanping,118.1421,27.339,0.0
Pingdingshan,113.0118,33.7954,Langfang,116.628,39.2592,0.00364
Pingdingshan,113.0118,33.7954,Loudi,111.6143,27.7392,0.0
Pingdingshan,113.0118,33.7954,Qingdao,120.1426,36.4532,0.02534
Pingdingshan,113.0118,33.7954,Huzhou,119.8687,30.7444,0.00572
Pingdingshan,113.0118,33.7954,Shennongjia,110.4747,31.5904,0.0
Pingdingshan,113.0118,33.7954,Yueyang,113.2545,29.0653,0.00499
Pingdingshan,113.0118,33.7954,Enshi,109.549,30.1916,0.00955
Pingdingshan,113.0118,33.7954,Linfen,111.3769,36.2269,0.01789
